,0,1,2,3,4,5
0,Timestamp,Offset,Ch1 reading,Ch2 reading,AFG frequency,AFG amplitude
497,3713771048.68,1.95,1.189,2.065,DC,DC
498,3713771051.19,1.95,1.189,2.065,DC,DC
499,3713771053.7,1.95,1.189,2.065,DC,DC
500,3713771056.2,1.95,1.189,2.065,DC,DC
501,3713771058.72,1.95,1.189,2.065,DC,DC
502,3713771061.23,1.95,1.189,2.065,DC,DC
503,3713771063.74,1.95,1.189,2.065,DC,DC
504,3713771066.25,1.95,1.189,2.065,DC,DC
505,3713771068.75,1.95,1.189,2.065,DC,DC
506,3713771071.27,1.95,1.189,2.065,DC,DC
507,3713771073.78,1.95,1.189,2.065,DC,DC
508,3713771076.29,1.95,1.189,2.065,DC,DC
509,3713771078.8,1.95,1.189,2.065,DC,DC
510,3713771081.32,1.95,1.189,2.065,DC,DC
511,3713771083.82,1.95,1.189,2.065,DC,DC
512,3713771086.34,1.95,1.189,2.065,DC,DC
513,3713771088.86,1.95,1.189,2.065,DC,DC
514,3713771091.37,1.95,1.188,2.065,DC,DC
515,3713771093.88,1.95,1.189,2.065,DC,DC
516,3713771096.39,1.95,1.189,2.065,DC,DC
517,3713771098.9,1.95,1.188,2.065,DC,DC
518,3713771101.42,1.95,1.189,2.065,DC,DC
519,3713771103.94,1.95,1.189,2.065,DC,DC
520,3713771106.45,1.95,1.189,2.065,DC,DC
521,3713771108.96,1.95,1.188,2.065,DC,DC
522,3713771111.47,1.95,1.188,2.065,DC,DC
523,3713771113.98,1.95,1.189,2.065,DC,DC
524,3713771116.5,1.95,1.189,2.065,DC,DC
525,3713771119.01,1.95,1.189,2.065,DC,DC
526,3713771121.53,1.95,1.189,2.065,DC,DC
527,3713771124.04,1.95,1.189,2.065,DC,DC
528,3713771126.56,1.95,1.189,2.065,DC,DC
529,3713771176.98,1.95,1.189,2.071,DC,DC
530,3713771179.49,1.95,1.189,2.071,DC,DC
531,3713771182.0,1.95,1.189,2.071,DC,DC
532,3713771184.52,1.95,1.189,2.071,DC,DC
533,3713771187.04,1.95,1.189,2.071,DC,DC
534,3713771189.54,1.95,1.189,2.071,DC,DC
535,3713771192.05,1.95,1.189,2.071,DC,DC
536,3713771194.57,1.95,1.189,2.071,DC,DC
537,3713771197.09,1.95,1.189,2.071,DC,DC
538,3713771199.59,1.95,1.189,2.071,DC,DC
539,3713771202.1,1.95,1.189,2.071,DC,DC
540,3713771204.62,1.95,1.189,2.071,DC,DC
541,3713771207.13,1.95,1.189,2.071,DC,DC
542,3713771209.63,1.95,1.189,2.071,DC,DC
543,3713771212.15,1.95,1.189,2.071,DC,DC
544,3713771214.66,1.95,1.189,2.071,DC,DC
545,3713771217.17,1.95,1.189,2.071,DC,DC
546,3713771219.67,1.95,1.189,2.071,DC,DC
547,3713771222.17,1.95,1.189,2.071,DC,DC
548,3713771224.69,1.95,1.189,2.071,DC,DC
549,3713771227.21,1.95,1.189,2.071,DC,DC
550,3713771229.73,1.95,1.189,2.071,DC,DC
551,3713771232.23,1.95,1.189,2.071,DC,DC
552,3713771234.74,1.95,1.189,2.071,DC,DC
553,3713771237.26,1.95,1.189,2.071,DC,DC
554,3713771239.77,1.95,1.189,2.071,DC,DC
555,3713771242.28,1.95,1.189,2.071,DC,DC
556,3713771244.8,1.95,1.189,2.071,DC,DC
557,3713771247.33,1.95,1.189,2.071,DC,DC
558,3713771249.84,1.95,1.189,2.071,DC,DC
559,3713771252.35,1.95,1.189,2.071,DC,DC
560,3713771254.86,1.95,1.189,2.071,DC,DC
561,3713771257.37,1.95,1.189,2.071,DC,DC
562,3713771259.89,1.95,1.189,2.071,DC,DC
563,3713771262.4,1.95,1.189,2.071,DC,DC
564,3713771264.91,1.95,1.189,2.071,DC,DC
565,3713771267.44,1.95,1.189,2.071,DC,DC
566,3713771269.95,1.95,1.189,2.071,DC,DC
567,3713771272.47,1.95,1.189,2.071,DC,DC
568,3713771274.99,1.95,1.189,2.071,DC,DC
569,3713771277.5,1.95,1.189,2.071,DC,DC
570,3713771280.01,1.95,1.189,2.071,DC,DC
571,3713771282.51,1.95,1.189,2.071,DC,DC
572,3713771285.03,1.95,1.189,2.071,DC,DC
573,3713771287.53,1.95,1.189,2.071,DC,DC
574,3713771290.04,1.95,1.189,2.071,DC,DC
575,3713771292.54,1.95,1.189,2.071,DC,DC
576,3713771295.05,1.95,1.189,2.071,DC,DC
